Version	1.08	gmtime	1441194972
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
12204	17338857	0	0	0	0	1	128	0	1	488	340	48	53	2523	0	0	0	1	
12205	17338890	0	0	0	0	1	128	0	1	488	340	48	53	2538	0	0	0	1	
12206	17338924	0	0	0	0	1	128	0	1	488	340	48	53	2546	0	0	0	1	
12207	17338957	0	0	0	0	1	128	0	1	488	340	48	53	2548	0	0	0	1	
12208	17338990	0	0	0	0	1	128	0	1	488	340	48	53	2561	0	0	0	1	
12209	17339024	0	0	0	0	1	128	0	1	488	340	48	53	2558	0	0	0	1	
12210	17339057	0	0	0	0	1	128	0	1	488	340	49	53	2576	0	0	0	1	
12211	17339091	0	0	0	0	1	128	0	1	488	340	49	53	2577	0	0	0	1	
12212	17339124	0	0	0	0	1	128	0	1	488	340	49	53	2581	0	0	0	1	
12213	17339157	0	0	0	0	1	128	0	1	488	340	49	53	2598	0	0	0	1	
12214	17339191	0	0	0	0	1	128	0	1	488	340	49	53	2611	0	0	0	1	
12215	17339224	0	0	0	0	1	128	0	1	488	338	49	53	2611	0	0	0	1	
12216	17339257	0	0	0	0	1	128	0	1	488	338	49	53	2623	0	0	0	1	
12217	17339291	0	0	0	0	1	128	0	1	488	340	49	53	2624	0	0	0	1	
12218	17339324	0	0	0	0	1	128	0	1	486	340	49	54	2640	0	0	0	1	
12219	17339357	0	0	0	0	1	128	0	1	484	342	50	54	2666	0	0	0	1	
12220	17339391	0	0	0	0	1	128	0	1	484	342	50	54	2669	0	0	0	1	
12221	17339424	0	0	0	0	1	128	0	1	484	342	50	54	2676	0	0	0	1	
12222	17339458	0	0	0	0	1	128	0	1	484	342	50	54	2673	0	0	0	1	
12223	17339491	0	0	0	0	1	128	0	1	484	342	50	54	2678	0	0	0	1	
12224	17339524	0	0	0	0	1	128	0	1	484	342	50	54	2676	0	0	0	1	
12225	17339558	0	0	0	0	1	128	0	1	484	342	50	54	2688	0	0	0	1	
12226	17339591	0	0	0	0	1	128	0	1	484	342	50	54	2693	0	0	0	1	
12227	17339624	0	0	0	0	1	128	0	1	484	342	50	54	2694	0	0	0	1	
12228	17339658	0	0	0	0	1	128	0	1	484	342	50	54	2695	0	0	0	1	
12229	17339691	0	0	0	0	1	128	0	1	484	342	50	54	2691	0	0	0	1	
12230	17339725	0	0	0	0	1	128	0	1	484	342	50	54	2682	0	0	0	1	
12231	17339758	0	0	0	0	1	128	0	1	484	342	50	54	2685	0	0	0	1	
12232	17339791	0	0	0	0	1	128	0	1	484	342	50	54	2679	0	0	0	1	
12233	17339825	0	0	0	0	1	128	0	1	484	342	50	54	2655	0	0	0	1	
