Version	1.08	gmtime	1440676111
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
6722	11610276	0	0	0	0	1	128	0	1	386	348	44	48	2090	0	0	0	1	
6723	11610309	0	0	0	0	1	128	0	1	388	348	44	48	2113	0	0	0	1	
6724	11610343	0	0	0	0	1	128	0	1	388	348	44	48	2122	0	0	0	1	
6725	11610376	0	0	0	0	1	128	0	1	388	348	44	49	2134	0	0	0	1	
6726	11610410	0	0	0	0	1	128	0	1	388	348	44	48	2150	0	0	0	1	
6727	11610443	0	0	0	0	1	128	0	1	388	348	44	49	2162	0	0	0	1	
6728	11610476	0	0	0	0	1	128	0	1	386	348	44	49	2165	0	0	0	1	
6729	11610510	0	0	0	0	1	128	0	1	388	348	45	49	2173	0	0	0	1	
6730	11610543	0	0	0	0	1	128	0	1	388	348	45	49	2179	0	0	0	1	
6731	11610576	0	0	0	0	1	128	0	1	388	348	45	49	2174	0	0	0	1	
6732	11610610	0	0	0	0	1	128	0	1	388	348	45	49	2179	0	0	0	1	
6733	11610643	0	0	0	0	1	128	0	1	388	348	45	49	2177	0	0	0	1	
6734	11610676	0	0	0	0	1	128	0	1	388	346	45	49	2174	0	0	0	1	
6735	11610710	0	0	0	0	1	128	0	1	388	346	45	49	2171	0	0	0	1	
6736	11610743	0	0	0	0	1	128	0	1	388	346	45	49	2170	0	0	0	1	
6737	11610777	0	0	0	0	1	128	0	1	388	346	45	49	2173	0	0	0	1	
6738	11610810	0	0	0	0	1	128	0	1	388	346	45	49	2170	0	0	0	1	
6739	11610843	0	0	0	0	1	128	0	1	388	346	44	49	2162	0	0	0	1	
6740	11610877	0	0	0	0	1	128	0	1	388	346	45	49	2166	0	0	0	1	
6741	11610910	0	0	0	0	1	128	0	1	388	346	45	49	2168	0	0	0	1	
6742	11610943	0	0	0	0	1	128	0	1	388	348	43	48	2059	0	0	0	1	
6743	11610977	0	0	0	0	1	128	0	1	388	346	45	49	2181	0	0	0	1	
6744	11611010	0	0	0	0	1	128	0	1	388	346	45	49	2185	0	0	0	1	
6745	11611044	0	0	0	0	1	128	0	1	388	346	45	49	2197	0	0	0	1	
6746	11611077	0	0	0	0	1	128	0	1	388	346	45	49	2195	0	0	0	1	
6747	11611110	0	0	0	0	1	128	0	1	388	346	45	49	2212	0	0	0	1	
6748	11611144	0	0	0	0	1	128	0	1	388	346	45	49	2208	0	0	0	1	
6749	11611177	0	0	0	0	1	128	0	1	388	346	45	49	2217	0	0	0	1	
6750	11611210	0	0	0	0	1	128	0	1	388	346	45	49	2227	0	0	0	1	
6751	11611244	0	0	0	0	1	128	0	1	388	346	45	49	2232	0	0	0	1	
6752	11611277	0	0	0	0	1	128	0	1	388	346	45	49	2234	0	0	0	1	
6753	11611310	0	0	0	0	1	128	0	1	386	346	45	49	2224	0	0	0	1	
6754	11611344	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6755	11611377	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6756	11611411	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6757	11611444	0	0	0	0	1	128	0	1	446	292	61	71	4335	0	0	0	1	
6758	11611477	0	0	0	0	1	128	0	1	386	340	33	42	1409	0	0	0	1	
6759	11611511	0	0	0	0	1	128	0	1	386	348	41	49	2012	0	0	0	1	
6760	11611544	0	0	0	0	1	128	0	1	384	352	44	49	2185	0	0	0	1	
6761	11611577	0	0	0	0	1	128	0	1	384	352	45	50	2211	0	0	0	1	
6762	11611611	0	0	0	0	1	128	0	1	386	352	46	50	2292	0	0	0	1	
6763	11611644	0	0	0	0	1	128	0	1	386	352	46	50	2301	0	0	0	1	
6764	11611678	0	0	0	0	1	128	0	1	386	352	46	50	2320	0	0	0	1	
6765	11611711	0	0	0	0	1	128	0	1	386	350	46	50	2336	0	0	0	1	
6766	11611744	0	0	0	0	1	128	0	1	386	350	47	50	2350	0	0	0	1	
6767	11611778	0	0	0	0	1	128	0	1	386	350	47	51	2361	0	0	0	1	
6768	11611811	0	0	0	0	1	128	0	1	386	350	47	51	2382	0	0	0	1	
6769	11611844	0	0	0	0	1	128	0	1	386	350	47	51	2395	0	0	0	1	
6770	11611878	0	0	0	0	1	128	0	1	386	350	47	51	2398	0	0	0	1	
6771	11611911	0	0	0	0	1	128	0	1	386	350	47	51	2412	0	0	0	1	
6772	11611944	0	0	0	0	1	128	0	1	386	350	47	51	2422	0	0	0	1	
6773	11611978	0	0	0	0	1	128	0	1	386	350	47	51	2434	0	0	0	1	
6774	11612011	0	0	0	0	1	128	0	1	386	350	47	51	2432	0	0	0	1	
6775	11612045	0	0	0	0	1	128	0	1	386	350	47	51	2427	0	0	0	1	
6776	11612078	0	0	0	0	1	128	0	1	386	350	47	51	2426	0	0	0	1	
6777	11612111	0	0	0	0	1	128	0	1	386	350	47	51	2416	0	0	0	1	
6778	11612145	0	0	0	0	1	128	0	1	386	350	47	51	2406	0	0	0	1	
6779	11612178	0	0	0	0	1	128	0	1	386	350	47	51	2395	0	0	0	1	
6780	11612211	0	0	0	0	1	128	0	1	386	350	47	51	2391	0	0	0	1	
6781	11612245	0	0	0	0	1	128	0	1	386	350	47	51	2397	0	0	0	1	
6782	11612278	0	0	0	0	1	128	0	1	386	350	47	51	2397	0	0	0	1	
6783	11612312	0	0	0	0	1	128	0	1	386	350	47	51	2402	0	0	0	1	
6784	11612345	0	0	0	0	1	128	0	1	386	348	47	51	2394	0	0	0	1	
6785	11612378	0	0	0	0	1	128	0	1	386	348	47	51	2399	0	0	0	1	
6786	11612412	0	0	0	0	1	128	0	1	386	348	47	51	2410	0	0	0	1	
6787	11612445	0	0	0	0	1	128	0	1	386	350	47	51	2414	0	0	0	1	
6788	11612478	0	0	0	0	1	128	0	1	386	350	47	51	2421	0	0	0	1	
6789	11612512	0	0	0	0	1	128	0	1	322	330	65	101	6590	0	0	0	1	
6790	11612545	0	0	0	0	1	128	0	1	352	384	47	51	2393	0	0	0	1	
6791	11612578	0	0	0	0	1	128	0	1	352	386	45	51	2296	0	0	0	1	
6792	11612612	0	0	0	0	1	128	0	1	350	384	47	51	2438	0	0	0	1	
6793	11612645	0	0	0	0	1	128	0	1	342	396	44	55	2404	0	0	0	1	
6794	11612679	0	0	0	0	1	128	0	1	348	404	45	51	2283	0	0	0	1	
6795	11612712	0	0	0	0	1	128	0	1	346	404	45	51	2291	0	0	0	1	
6796	11612745	0	0	0	0	1	128	0	1	346	404	45	51	2283	0	0	0	1	
6797	11612779	0	0	0	0	1	128	0	1	346	404	45	51	2279	0	0	0	1	
6798	11612812	0	0	0	0	1	128	0	1	346	404	44	51	2268	0	0	0	1	
6799	11612845	0	0	0	0	1	128	0	1	346	404	44	51	2266	0	0	0	1	
6800	11612879	0	0	0	0	1	128	0	1	346	404	44	51	2262	0	0	0	1	
6801	11612912	0	0	0	0	1	128	0	1	346	404	44	51	2260	0	0	0	1	
6802	11612946	0	0	0	0	1	128	0	1	346	404	44	51	2264	0	0	0	1	
6803	11612979	0	0	0	0	1	128	0	1	346	404	44	51	2261	0	0	0	1	
6804	11613012	0	0	0	0	1	128	0	1	346	404	44	51	2254	0	0	0	1	
6805	11613046	0	0	0	0	1	128	0	1	346	404	44	51	2254	0	0	0	1	
6806	11613079	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6807	11613112	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6808	11613146	0	0	0	0	1	128	0	1	440	372	37	50	1875	0	0	0	1	
6809	11613179	0	0	0	0	1	128	0	1	440	372	37	50	1868	0	0	0	1	
6810	11613212	0	0	0	0	1	128	0	1	442	372	37	50	1863	0	0	0	1	
6811	11613246	0	0	0	0	1	128	0	1	442	372	37	50	1853	0	0	0	1	
6812	11613279	0	0	0	0	1	128	0	1	442	372	37	50	1854	0	0	0	1	
6813	11613313	0	0	0	0	1	128	0	1	442	372	37	50	1854	0	0	0	1	
6814	11613346	0	0	0	0	1	128	0	1	442	372	37	50	1854	0	0	0	1	
6815	11613379	0	0	0	0	1	128	0	1	442	372	37	50	1853	0	0	0	1	
6816	11613413	0	0	0	0	1	128	0	1	442	372	37	50	1862	0	0	0	1	
6817	11613446	0	0	0	0	1	128	0	1	440	372	37	50	1847	0	0	0	1	
6818	11613479	0	0	0	0	1	128	0	1	440	372	37	50	1868	0	0	0	1	
6819	11613513	0	0	0	0	1	128	0	1	440	372	37	50	1872	0	0	0	1	
6820	11613546	0	0	0	0	1	128	0	1	440	372	37	50	1875	0	0	0	1	
6821	11613580	0	0	0	0	1	128	0	1	440	372	37	51	1889	0	0	0	1	
6822	11613613	0	0	0	0	1	128	0	1	440	374	38	51	1907	0	0	0	1	
6823	11613646	0	0	0	0	1	128	0	1	440	374	38	51	1919	0	0	0	1	
6824	11613680	0	0	0	0	1	128	0	1	440	374	38	51	1938	0	0	0	1	
6825	11613713	0	0	0	0	1	128	0	1	440	374	38	51	1950	0	0	0	1	
6826	11613746	0	0	0	0	1	128	0	1	438	374	38	52	1957	0	0	0	1	
6827	11613780	0	0	0	0	1	128	0	1	438	374	38	52	1976	0	0	0	1	
6828	11613813	0	0	0	0	1	128	0	1	442	370	38	51	1952	0	0	0	1	
6829	11613846	0	0	0	0	1	128	0	1	442	370	38	51	1966	0	0	0	1	
6830	11613880	0	0	0	0	1	128	0	1	440	364	38	52	1992	0	0	0	1	
6831	11613913	0	0	0	0	1	128	0	1	434	310	43	51	2185	0	0	0	1	
6832	11613947	0	0	0	0	1	128	0	1	432	298	43	51	2210	0	0	0	1	
6833	11613980	0	0	0	0	1	128	0	1	430	298	43	51	2209	0	0	0	1	
6834	11614013	0	0	0	0	1	128	0	1	430	298	43	51	2215	0	0	0	1	
6835	11614047	0	0	0	0	1	128	0	1	430	300	43	51	2217	0	0	0	1	
6836	11614080	0	0	0	0	1	128	0	1	424	292	43	53	2310	0	0	0	1	
6837	11614113	0	0	0	0	1	128	0	1	422	290	44	51	2271	0	0	0	1	
6838	11614147	0	0	0	0	1	128	0	1	422	288	44	51	2267	0	0	0	1	
6839	11614180	0	0	0	0	1	128	0	1	422	288	44	51	2266	0	0	0	1	
6840	11614214	0	0	0	0	1	128	0	1	422	288	44	51	2267	0	0	0	1	
6841	11614247	0	0	0	0	1	128	0	1	424	286	44	51	2221	0	0	0	1	
6842	11614280	0	0	0	0	1	128	0	1	424	286	44	51	2207	0	0	0	1	
6843	11614314	0	0	0	0	1	128	0	1	424	286	43	50	2192	0	0	0	1	
6844	11614347	0	0	0	0	1	128	0	1	424	286	43	50	2170	0	0	0	1	
6845	11614380	0	0	0	0	1	128	0	1	424	286	43	50	2147	0	0	0	1	
