Version	1.08	gmtime	1441364364
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
6755	76962857	0	0	0	0	1	128	0	1	424	360	28	30	836	0	0	0	1	
6756	76962891	0	0	0	0	1	128	0	1	424	360	27	31	839	0	0	0	1	
6757	76962924	0	0	0	0	1	128	0	1	424	360	27	31	853	0	0	0	1	
6758	76962957	0	0	0	0	1	128	0	1	424	360	28	31	845	0	0	0	1	
6759	76962991	0	0	0	0	1	128	0	1	426	362	26	31	785	0	0	0	1	
6760	76963024	0	0	0	0	1	128	0	1	424	360	28	31	845	0	0	0	1	
6761	76963057	0	0	0	0	1	128	0	1	424	360	28	31	857	0	0	0	1	
6762	76963091	0	0	0	0	1	128	0	1	424	360	27	31	853	0	0	0	1	
6763	76963124	0	0	0	0	1	128	0	1	424	360	28	31	852	0	0	0	1	
6764	76963158	0	0	0	0	1	128	0	1	424	358	28	32	914	0	0	0	1	
6765	76963191	0	0	0	0	1	128	0	1	424	360	27	31	854	0	0	0	1	
6766	76963224	0	0	0	0	1	128	0	1	424	360	28	31	868	0	0	0	1	
6767	76963258	0	0	0	0	1	128	0	1	424	360	28	31	864	0	0	0	1	
6768	76963291	0	0	0	0	1	128	0	1	424	360	28	31	863	0	0	0	1	
6769	76963324	0	0	0	0	1	128	0	1	416	364	29	32	919	0	0	0	1	
6770	76963358	0	0	0	0	1	128	0	1	414	366	29	31	920	0	0	0	1	
6771	76963391	0	0	0	0	1	128	0	1	414	364	30	32	944	0	0	0	1	
6772	76963425	0	0	0	0	1	128	0	1	416	366	29	31	920	0	0	0	1	
6773	76963458	0	0	0	0	1	128	0	1	416	364	30	32	939	0	0	0	1	
6774	76963491	0	0	0	0	1	128	0	1	416	364	29	32	929	0	0	0	1	
6775	76963525	0	0	0	0	1	128	0	1	416	364	30	32	945	0	0	0	1	
6776	76963558	0	0	0	0	1	128	0	1	416	366	30	32	932	0	0	0	1	
6777	76963591	0	0	0	0	1	128	0	1	416	366	29	32	926	0	0	0	1	
6778	76963625	0	0	0	0	1	128	0	1	416	366	29	31	914	0	0	0	1	
6779	76963658	0	0	0	0	1	128	0	1	416	366	30	31	929	0	0	0	1	
6780	76963691	0	0	0	0	1	128	0	1	416	364	29	32	923	0	0	0	1	
6781	76963725	0	0	0	0	1	128	0	1	416	364	29	32	929	0	0	0	1	
6782	76963758	0	0	0	0	1	128	0	1	416	364	29	32	922	0	0	0	1	
6783	76963792	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6784	76963825	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6785	76963858	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6786	76963892	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6787	76963925	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6788	76963958	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6789	76963992	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6790	76964025	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6791	76964059	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
6792	76964092	0	0	0	0	1	128	0	1	422	364	28	31	861	0	0	0	1	
6793	76964125	0	0	0	0	1	128	0	1	422	364	28	31	859	0	0	0	1	
6794	76964159	0	0	0	0	1	128	0	1	422	364	28	31	872	0	0	0	1	
6795	76964192	0	0	0	0	1	128	0	1	422	364	28	31	876	0	0	0	1	
