RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	-0.167111	-0.253652	0	0	1581.000000	0.000000	0.000000
1	1	0	0	0	4	0	-0.131303	-0.244700	0	0	1562.000000	0.000000	0.000000
2	2	0	0	0	4	0	-0.143239	-0.286477	0	0	1566.000000	0.000000	0.000000
3	3	0	0	0	4	0	-0.125335	-0.217842	0	0	1553.000000	0.000000	0.000000
4	4	0	0	0	4	0	-0.134287	-0.202921	0	0	1537.000000	0.000000	0.000000
5	5	0	0	0	4	0	-0.104445	-0.176064	0	0	1524.000000	0.000000	0.000000
6	6	0	0	0	4	0	-0.134287	-0.199938	0	0	1515.000000	0.000000	0.000000
7	7	0	0	0	4	0	-0.179049	-0.020889	0	0	1518.000000	0.000000	0.000000
8	8	0	0	0	4	0	-0.158159	-0.020889	0	0	1527.000000	0.000000	0.000000
9	9	0	0	0	4	0	-0.134287	-0.050731	0	0	1523.000000	0.000000	0.000000
10	10	0	0	0	4	0	-0.164128	-0.140255	0	0	1534.000000	0.000000	0.000000
11	11	0	0	0	4	0	-0.158159	-0.092509	0	0	1534.000000	0.000000	0.000000
12	12	0	0	0	4	0	-0.170097	-0.023873	0	0	1532.000000	0.000000	0.000000
13	13	0	0	0	4	0	-0.134287	-0.086540	0	0	1530.000000	0.000000	0.000000
14	14	0	0	0	4	0	-0.188001	-0.113397	0	0	1540.000000	0.000000	0.000000
15	15	0	0	0	4	0	-0.223811	-0.143239	0	0	1544.000000	0.000000	0.000000
16	16	0	0	0	4	0	-0.170097	-0.065652	0	0	1533.000000	0.000000	0.000000
17	17	0	0	0	4	0	-0.211873	-0.053714	0	0	1535.000000	0.000000	0.000000
18	18	0	0	0	4	0	-0.250668	-0.098477	0	0	1543.000000	0.000000	0.000000
19	19	0	0	0	4	0	-0.286476	-0.173080	0	0	1545.000000	0.000000	0.000000
20	20	0	0	0	4	0	-0.205907	-0.071620	0	0	1541.000000	0.000000	0.000000
21	21	0	0	0	4	0	-0.217842	-0.101461	0	0	1541.000000	-0.691970	0.704000
22	22	0	0	0	4	0	-0.256635	-0.149207	0	0	1548.000000	-1.398063	1.422368
23	23	0	0	0	4	0	-0.304381	-0.179049	0	0	1549.000000	-2.104155	2.140736
24	24	0	0	0	4	0	-0.375997	-0.044762	0	0	1550.000000	-2.810247	2.859103
25	25	0	0	0	4	0	-0.540115	0.143239	0	0	1538.000000	-3.516340	3.577471
26	26	0	0	0	4	0	-1.754135	1.956845	0	0	1553.000000	-4.222432	4.295838
