RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	4.976952	7.978391	0	0	1282.000000	0.000000	0.000000
1	1	0	0	0	4	0	5.003606	7.969611	0	0	1306.000000	0.000000	0.000000
2	2	0	0	0	4	0	4.428598	7.401043	0	0	1382.000000	0.000000	0.000000
3	3	0	0	0	4	0	5.116122	7.811503	0	0	1288.000000	0.000000	0.000000
4	4	0	0	0	4	0	4.885127	7.808574	0	0	1330.000000	0.000000	0.000000
5	5	0	0	0	4	0	4.419699	7.266008	0	0	1363.000000	0.000000	0.000000
6	6	0	0	0	4	0	4.935485	7.644483	0	0	1291.000000	0.000000	0.000000
7	7	0	0	0	4	0	4.606537	7.541861	0	0	1348.000000	0.000000	0.000000
8	8	0	0	0	4	0	4.612466	7.274817	0	0	1318.000000	0.000000	0.000000
9	9	0	0	0	4	0	4.894014	7.568254	0	0	1319.000000	0.000000	0.000000
10	10	0	0	0	4	0	4.576887	7.430387	0	0	1383.000000	0.000000	0.000000
11	11	0	0	0	4	0	4.814019	7.277753	0	0	1294.000000	0.000000	0.000000
12	12	0	0	0	4	0	4.882164	7.477330	0	0	1324.000000	0.000000	0.000000
13	13	0	0	0	4	0	4.440464	7.013336	0	0	1385.000000	0.000000	0.000000
14	14	0	0	0	4	0	4.799203	7.189648	0	0	1303.000000	0.000000	0.000000
15	15	0	0	0	4	0	4.719185	7.204335	0	0	1340.000000	0.000000	0.000000
16	16	0	0	0	4	0	1.882325	4.668795	0	0	1467.000000	0.000000	0.000000
17	17	0	0	0	4	0	1.220335	2.475308	0	0	1451.000000	0.000000	0.000000
18	18	0	0	0	4	0	1.277007	2.061162	0	0	1469.000000	0.000000	0.000000
19	19	0	0	0	4	0	1.050305	1.789911	0	0	1499.000000	0.000000	0.000000
20	20	0	0	0	4	0	1.157694	1.757116	0	0	1468.000000	0.000000	0.000000
