RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	0.032826	-0.125335	0	0	802.000000	0.000000	0.000000
1	1	0	0	0	4	0	-0.065652	-0.017905	0	0	780.000000	0.000000	0.000000
2	2	0	0	0	4	0	-0.107429	0.555036	0	0	744.000000	0.000000	0.000000
3	3	0	0	0	4	0	0.029842	0.390918	0	0	787.000000	0.000000	0.000000
4	4	0	0	0	4	0	0.035810	-0.119366	0	0	799.000000	0.000000	0.000000
5	5	0	0	0	4	0	-0.083556	0.077588	0	0	770.000000	0.000000	0.000000
6	6	0	0	0	4	0	-0.104445	0.728094	0	0	738.000000	0.000000	0.000000
7	7	0	0	0	4	0	0.038794	0.358094	0	0	792.000000	0.000000	0.000000
8	8	0	0	0	4	0	0.011936	-0.122350	0	0	808.000000	0.000000	0.000000
9	9	0	0	0	4	0	-0.050731	0.053714	0	0	768.000000	0.000000	0.000000
10	10	0	0	0	4	0	-0.047746	0.719144	0	0	754.000000	0.000000	0.000000
11	11	0	0	0	4	0	0.068635	0.316317	0	0	791.000000	0.000000	0.000000
12	12	0	0	0	4	0	0.020889	-0.095493	0	0	794.000000	0.000000	0.000000
13	13	0	0	0	4	0	-0.080573	0.149207	0	0	767.000000	0.000000	0.000000
14	14	0	0	0	4	0	-0.011937	0.784783	0	0	735.000000	0.000000	0.000000
15	15	0	0	0	4	0	0.074604	0.244700	0	0	792.000000	0.000000	0.000000
16	16	0	0	0	4	0	-0.020889	-0.023873	0	0	782.000000	0.000000	0.000000
17	17	0	0	0	4	0	-0.035810	0.152192	0	0	760.000000	0.000000	0.000000
18	18	0	0	0	4	0	-0.101462	0.990641	0	0	727.000000	0.000000	0.000000
19	19	0	0	0	4	0	0.098477	0.229779	0	0	791.000000	0.000000	0.000000
20	20	0	0	0	4	0	0.014921	-0.008952	0	0	776.000000	0.000000	0.000000
21	21	0	0	0	4	0	-0.077587	0.229779	0	0	751.000000	0.000000	0.000000
22	22	0	0	0	4	0	-0.050731	1.017490	0	0	734.000000	0.000000	0.000000
23	23	0	0	0	4	0	0.086540	0.229779	0	0	788.000000	0.000000	0.000000
24	24	0	0	0	4	0	0.005969	0.044762	0	0	773.000000	0.000000	0.000000
25	25	0	0	0	4	0	-0.080573	0.280508	0	0	733.000000	0.000000	0.000000
26	26	0	0	0	4	0	-0.005969	0.966774	0	0	736.000000	0.000000	0.000000
27	27	0	0	0	4	0	0.071620	0.149207	0	0	796.000000	0.000000	0.000000
28	28	0	0	0	4	0	-0.035810	0.020889	0	0	771.000000	0.000000	0.000000
29	29	0	0	0	4	0	-0.107429	0.405838	0	0	737.000000	0.000000	0.000000
30	30	0	0	0	4	0	0.000000	0.847438	0	0	739.000000	0.000000	0.000000
31	31	0	0	0	4	0	0.071620	0.125335	0	0	793.000000	0.000000	0.000000
32	32	0	0	0	4	0	-0.074604	0.035810	0	0	764.000000	0.000000	0.000000
33	33	0	0	0	4	0	-0.086541	0.441646	0	0	740.000000	0.000000	0.000000
34	34	0	0	0	4	0	-0.029842	0.743013	0	0	741.000000	0.000000	0.000000
