Version	1.08	gmtime	1440677356
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
3742	12755570	0	0	0	0	1	128	0	1	386	380	47	50	2355	0	0	0	1	
3743	12755603	0	0	0	0	1	128	0	1	384	380	47	51	2375	0	0	0	1	
3744	12755637	0	0	0	0	1	128	0	1	380	376	46	51	2343	0	0	0	1	
3745	12755670	0	0	0	0	1	128	0	1	380	378	46	51	2341	0	0	0	1	
3746	12755703	0	0	0	0	1	128	0	1	380	376	46	51	2355	0	0	0	1	
3747	12755737	0	0	0	0	1	128	0	1	380	376	46	51	2361	0	0	0	1	
3748	12755770	0	0	0	0	1	128	0	1	380	376	47	51	2366	0	0	0	1	
3749	12755803	0	0	0	0	1	128	0	1	380	376	47	51	2370	0	0	0	1	
3750	12755837	0	0	0	0	1	128	0	1	380	376	47	51	2388	0	0	0	1	
3751	12755870	0	0	0	0	1	128	0	1	380	376	47	51	2389	0	0	0	1	
3752	12755904	0	0	0	0	1	128	0	1	380	376	47	51	2419	0	0	0	1	
3753	12755937	0	0	0	0	1	128	0	1	376	374	47	51	2405	0	0	0	1	
3754	12755970	0	0	0	0	1	128	0	1	378	380	44	45	1981	0	0	0	1	
3755	12756004	0	0	0	0	1	128	0	1	376	374	47	51	2427	0	0	0	1	
3756	12756037	0	0	0	0	1	128	0	1	376	374	47	51	2424	0	0	0	1	
3757	12756070	0	0	0	0	1	128	0	1	376	374	47	51	2428	0	0	0	1	
3758	12756104	0	0	0	0	1	128	0	1	376	374	47	51	2433	0	0	0	1	
3759	12756137	0	0	0	0	1	128	0	1	380	376	48	51	2431	0	0	0	1	
3760	12756171	0	0	0	0	1	128	0	1	382	378	48	51	2430	0	0	0	1	
3761	12756204	0	0	0	0	1	128	0	1	382	378	47	51	2422	0	0	0	1	
3762	12756237	0	0	0	0	1	128	0	1	382	378	47	51	2403	0	0	0	1	
3763	12756271	0	0	0	0	1	128	0	1	382	378	47	51	2390	0	0	0	1	
3764	12756304	0	0	0	0	1	128	0	1	386	386	42	44	1877	0	0	0	1	
3765	12756337	0	0	0	0	1	128	0	1	382	378	47	51	2385	0	0	0	1	
3766	12756371	0	0	0	0	1	128	0	1	382	378	47	51	2390	0	0	0	1	
3767	12756404	0	0	0	0	1	128	0	1	382	378	47	50	2387	0	0	0	1	
3768	12756437	0	0	0	0	1	128	0	1	382	378	47	50	2388	0	0	0	1	
3769	12756471	0	0	0	0	1	128	0	1	382	378	47	51	2391	0	0	0	1	
3770	12756504	0	0	0	0	1	128	0	1	382	378	47	50	2396	0	0	0	1	
3771	12756538	0	0	0	0	1	128	0	1	382	378	47	51	2398	0	0	0	1	
3772	12756571	0	0	0	0	1	128	0	1	382	378	47	51	2401	0	0	0	1	
3773	12756604	0	0	0	0	1	128	0	1	382	378	47	51	2392	0	0	0	1	
3774	12756638	0	0	0	0	1	128	0	1	382	378	47	50	2387	0	0	0	1	
3775	12756671	0	0	0	0	1	128	0	1	382	378	47	50	2386	0	0	0	1	
3776	12756704	0	0	0	0	1	128	0	1	386	380	48	51	2401	0	0	0	1	
3777	12756738	0	0	0	0	1	128	0	1	386	380	48	51	2405	0	0	0	1	
3778	12756771	0	0	0	0	1	128	0	1	386	380	48	51	2406	0	0	0	1	
3779	12756805	0	0	0	0	1	128	0	1	386	380	48	51	2410	0	0	0	1	
3780	12756838	0	0	0	0	1	128	0	1	388	386	44	44	1939	0	0	0	1	
3781	12756871	0	0	0	0	1	128	0	1	386	380	48	51	2422	0	0	0	1	
3782	12756905	0	0	0	0	1	128	0	1	386	380	48	51	2425	0	0	0	1	
3783	12756938	0	0	0	0	1	128	0	1	386	380	48	51	2428	0	0	0	1	
3784	12756971	0	0	0	0	1	128	0	1	388	382	48	51	2437	0	0	0	1	
3785	12757005	0	0	0	0	1	128	0	1	388	382	48	51	2427	0	0	0	1	
3786	12757038	0	0	0	0	1	128	0	1	388	382	48	51	2426	0	0	0	1	
3787	12757071	0	0	0	0	1	128	0	1	388	382	48	51	2423	0	0	0	1	
3788	12757105	0	0	0	0	1	128	0	1	380	378	47	51	2363	0	0	0	1	
