Version	1.08	gmtime	1440675019
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
6801	10521399	0	0	0	0	1	128	0	1	394	254	59	62	3695	0	0	0	1	
6802	10521432	0	0	0	0	1	128	0	1	394	254	60	63	3767	0	0	0	1	
6803	10521466	0	0	0	0	1	128	0	1	394	254	60	63	3809	0	0	0	1	
6804	10521499	0	0	0	0	1	128	0	1	394	254	60	64	3840	0	0	0	1	
6805	10521532	0	0	0	0	1	128	0	1	394	254	61	64	3860	0	0	0	1	
6806	10521566	0	0	0	0	1	128	0	1	394	254	61	64	3849	0	0	0	1	
6807	10521599	0	0	0	0	1	128	0	1	394	254	60	63	3827	0	0	0	1	
6808	10521632	0	0	0	0	1	128	0	1	394	254	60	63	3803	0	0	0	1	
6809	10521666	0	0	0	0	1	128	0	1	394	252	60	63	3793	0	0	0	1	
6810	10521699	0	0	0	0	1	128	0	1	394	252	60	63	3783	0	0	0	1	
6811	10521733	0	0	0	0	1	128	0	1	396	252	60	63	3765	0	0	0	1	
6812	10521766	0	0	0	0	1	128	0	1	396	252	60	63	3762	0	0	0	1	
6813	10521799	0	0	0	0	1	128	0	1	396	252	60	63	3755	0	0	0	1	
6814	10521833	0	0	0	0	1	128	0	1	396	252	60	63	3733	0	0	0	1	
6815	10521866	0	0	0	0	1	128	0	1	394	252	59	63	3724	0	0	0	1	
6816	10521899	0	0	0	0	1	128	0	1	394	252	60	62	3724	0	0	0	1	
6817	10521933	0	0	0	0	1	128	0	1	394	252	60	62	3705	0	0	0	1	
6818	10521966	0	0	0	0	1	128	0	1	394	252	59	62	3700	0	0	0	1	
6819	10521999	0	0	0	0	1	128	0	1	404	248	58	62	3636	0	0	0	1	
6820	10522033	0	0	0	0	1	128	0	1	404	248	58	62	3626	0	0	0	1	
6821	10522066	0	0	0	0	1	128	0	1	404	248	58	62	3616	0	0	0	1	
6822	10522100	0	0	0	0	1	128	0	1	404	248	58	62	3607	0	0	0	1	
6823	10522133	0	0	0	0	1	128	0	1	406	248	58	62	3600	0	0	0	1	
6824	10522166	0	0	0	0	1	128	0	1	404	248	58	62	3594	0	0	0	1	
6825	10522200	0	0	0	0	1	128	0	1	404	248	58	62	3595	0	0	0	1	
6826	10522233	0	0	0	0	1	128	0	1	408	248	58	62	3572	0	0	0	1	
6827	10522266	0	0	0	0	1	128	0	1	408	248	58	62	3559	0	0	0	1	
6828	10522300	0	0	0	0	1	128	0	1	408	248	58	61	3546	0	0	0	1	
6829	10522333	0	0	0	0	1	128	0	1	408	248	58	61	3541	0	0	0	1	
6830	10522367	0	0	0	0	1	128	0	1	408	246	58	61	3530	0	0	0	1	
6831	10522400	0	0	0	0	1	128	0	1	408	246	58	61	3539	0	0	0	1	
6832	10522433	0	0	0	0	1	128	0	1	408	246	58	61	3529	0	0	0	1	
6833	10522467	0	0	0	0	1	128	0	1	408	246	58	61	3514	0	0	0	1	
6834	10522500	0	0	0	0	1	128	0	1	406	246	57	61	3503	0	0	0	1	
