Version	1.08	gmtime	1440677356
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
6355	12842762	0	0	0	0	1	128	0	1	384	384	44	47	2077	0	0	0	1	
6356	12842795	0	0	0	0	1	128	0	1	386	390	41	42	1749	0	0	0	1	
6357	12842828	0	0	0	0	1	128	0	1	384	382	44	49	2139	0	0	0	1	
6358	12842862	0	0	0	0	1	128	0	1	384	384	44	47	2063	0	0	0	1	
6359	12842895	0	0	0	0	1	128	0	1	384	384	44	47	2069	0	0	0	1	
6360	12842928	0	0	0	0	1	128	0	1	384	384	44	47	2061	0	0	0	1	
6361	12842962	0	0	0	0	1	128	0	1	384	384	44	47	2061	0	0	0	1	
6362	12842995	0	0	0	0	1	128	0	1	384	384	44	47	2072	0	0	0	1	
6363	12843029	0	0	0	0	1	128	0	1	388	386	45	47	2084	0	0	0	1	
6364	12843062	0	0	0	0	1	128	0	1	388	386	45	47	2108	0	0	0	1	
6365	12843095	0	0	0	0	1	128	0	1	388	386	45	47	2111	0	0	0	1	
6366	12843129	0	0	0	0	1	128	0	1	388	386	45	47	2123	0	0	0	1	
6367	12843162	0	0	0	0	1	128	0	1	388	386	45	47	2146	0	0	0	1	
6368	12843195	0	0	0	0	1	128	0	1	388	386	45	48	2172	0	0	0	1	
6369	12843229	0	0	0	0	1	128	0	1	374	380	44	48	2113	0	0	0	1	
6370	12843262	0	0	0	0	1	128	0	1	376	382	42	46	1921	0	0	0	1	
6371	12843295	0	0	0	0	1	128	0	1	374	380	44	48	2139	0	0	0	1	
6372	12843329	0	0	0	0	1	128	0	1	374	380	45	48	2166	0	0	0	1	
6373	12843362	0	0	0	0	1	128	0	1	374	380	45	49	2184	0	0	0	1	
6374	12843396	0	0	0	0	1	128	0	1	374	380	45	49	2191	0	0	0	1	
6375	12843429	0	0	0	0	1	128	0	1	374	380	45	49	2199	0	0	0	1	
6376	12843462	0	0	0	0	1	128	0	1	374	380	45	49	2204	0	0	0	1	
6377	12843496	0	0	0	0	1	128	0	1	374	380	45	49	2212	0	0	0	1	
6378	12843529	0	0	0	0	1	128	0	1	374	380	45	49	2217	0	0	0	1	
6379	12843562	0	0	0	0	1	128	0	1	386	384	47	49	2294	0	0	0	1	
6380	12843596	0	0	0	0	1	128	0	1	388	386	47	49	2307	0	0	0	1	
6381	12843629	0	0	0	0	1	128	0	1	388	386	47	50	2313	0	0	0	1	
6382	12843663	0	0	0	0	1	128	0	1	388	388	45	47	2105	0	0	0	1	
6383	12843696	0	0	0	0	1	128	0	1	388	386	47	49	2314	0	0	0	1	
6384	12843729	0	0	0	0	1	128	0	1	388	386	47	49	2316	0	0	0	1	
6385	12843763	0	0	0	0	1	128	0	1	388	386	47	50	2314	0	0	0	1	
6386	12843796	0	0	0	0	1	128	0	1	376	380	46	49	2252	0	0	0	1	
6387	12843829	0	0	0	0	1	128	0	1	376	386	41	42	1745	0	0	0	1	
6388	12843863	0	0	0	0	1	128	0	1	374	380	45	49	2231	0	0	0	1	
6389	12843896	0	0	0	0	1	128	0	1	374	380	46	49	2250	0	0	0	1	
6390	12843930	0	0	0	0	1	128	0	1	374	380	46	49	2249	0	0	0	1	
6391	12843963	0	0	0	0	1	128	0	1	376	380	46	49	2254	0	0	0	1	
6392	12843996	0	0	0	0	1	128	0	1	378	380	46	50	2289	0	0	0	1	
6393	12844030	0	0	0	0	1	128	0	1	378	380	46	50	2289	0	0	0	1	
6394	12844063	0	0	0	0	1	128	0	1	378	380	46	50	2298	0	0	0	1	
6395	12844096	0	0	0	0	1	128	0	1	378	380	46	50	2302	0	0	0	1	
6396	12844130	0	0	0	0	1	128	0	1	378	380	46	50	2313	0	0	0	1	
6397	12844163	0	0	0	0	1	128	0	1	378	382	46	50	2312	0	0	0	1	
6398	12844196	0	0	0	0	1	128	0	1	378	380	47	50	2323	0	0	0	1	
6399	12844230	0	0	0	0	1	128	0	1	384	382	47	50	2342	0	0	0	1	
6400	12844263	0	0	0	0	1	128	0	1	384	382	47	50	2333	0	0	0	1	
6401	12844297	0	0	0	0	1	128	0	1	384	382	47	50	2323	0	0	0	1	
6402	12844330	0	0	0	0	1	128	0	1	384	382	46	50	2306	0	0	0	1	
6403	12844363	0	0	0	0	1	128	0	1	384	384	44	48	2125	0	0	0	1	
6404	12844397	0	0	0	0	1	128	0	1	384	386	44	47	2084	0	0	0	1	
6405	12844430	0	0	0	0	1	128	0	1	388	384	47	49	2291	0	0	0	1	
6406	12844463	0	0	0	0	1	128	0	1	388	386	46	49	2294	0	0	0	1	
6407	12844497	0	0	0	0	1	128	0	1	388	386	46	49	2284	0	0	0	1	
6408	12844530	0	0	0	0	1	128	0	1	388	386	46	49	2285	0	0	0	1	
6409	12844563	0	0	0	0	1	128	0	1	384	384	46	50	2308	0	0	0	1	
6410	12844597	0	0	0	0	1	128	0	1	376	380	45	49	2214	0	0	0	1	
6411	12844630	0	0	0	0	1	128	0	1	376	380	45	49	2221	0	0	0	1	
6412	12844664	0	0	0	0	1	128	0	1	376	380	45	49	2218	0	0	0	1	
6413	12844697	0	0	0	0	1	128	0	1	376	380	45	49	2227	0	0	0	1	
6414	12844730	0	0	0	0	1	128	0	1	384	384	47	49	2275	0	0	0	1	
6415	12844764	0	0	0	0	1	128	0	1	388	386	47	49	2298	0	0	0	1	
6416	12844797	0	0	0	0	1	128	0	1	388	386	47	49	2302	0	0	0	1	
6417	12844830	0	0	0	0	1	128	0	1	388	386	47	49	2312	0	0	0	1	
6418	12844864	0	0	0	0	1	128	0	1	388	386	47	50	2317	0	0	0	1	
6419	12844897	0	0	0	0	1	128	0	1	356	392	38	48	1808	0	0	0	1	
6420	12844931	0	0	0	0	1	128	0	1	336	386	39	50	1970	0	0	0	1	
6421	12844964	0	0	0	0	1	128	0	1	336	388	40	49	1952	0	0	0	1	
6422	12844997	0	0	0	0	1	128	0	1	336	388	39	49	1931	0	0	0	1	
6423	12845031	0	0	0	0	1	128	0	1	332	390	38	48	1842	0	0	0	1	
6424	12845064	0	0	0	0	1	128	0	1	328	390	37	48	1791	0	0	0	1	
6425	12845097	0	0	0	0	1	128	0	1	330	390	37	48	1763	0	0	0	1	
6426	12845131	0	0	0	0	1	128	0	1	330	390	37	48	1737	0	0	0	1	
6427	12845164	0	0	0	0	1	128	0	1	330	390	36	47	1712	0	0	0	1	
6428	12845198	0	0	0	0	1	128	0	1	330	390	36	47	1686	0	0	0	1	
6429	12845231	0	0	0	0	1	128	0	1	330	392	36	47	1654	0	0	0	1	
6430	12845264	0	0	0	0	1	128	0	1	330	390	35	46	1641	0	0	0	1	
6431	12845298	0	0	0	0	1	128	0	1	330	390	35	46	1620	0	0	0	1	
6432	12845331	0	0	0	0	1	128	0	1	330	392	35	46	1591	0	0	0	1	
6433	12845364	0	0	0	0	1	128	0	1	330	392	35	45	1583	0	0	0	1	
6434	12845398	0	0	0	0	1	128	0	1	330	392	35	45	1564	0	0	0	1	
6435	12845431	0	0	0	0	1	128	0	1	330	390	35	45	1564	0	0	0	1	
6436	12845464	0	0	0	0	1	128	0	1	330	390	35	45	1555	0	0	0	1	
6437	12845498	0	0	0	0	1	128	0	1	330	392	35	45	1557	0	0	0	1	
6438	12845531	0	0	0	0	1	128	0	1	330	392	35	45	1552	0	0	0	1	
6439	12845565	0	0	0	0	1	128	0	1	330	390	35	45	1567	0	0	0	1	
6440	12845598	0	0	0	0	1	128	0	1	330	390	35	45	1554	0	0	0	1	
6441	12845631	0	0	0	0	1	128	0	1	330	390	35	45	1554	0	0	0	1	
6442	12845665	0	0	0	0	1	128	0	1	330	390	35	45	1552	0	0	0	1	
6443	12845698	0	0	0	0	1	128	0	1	330	390	35	45	1553	0	0	0	1	
6444	12845731	0	0	0	0	1	128	0	1	330	392	35	45	1558	0	0	0	1	
6445	12845765	0	0	0	0	1	128	0	1	330	390	35	45	1553	0	0	0	1	
6446	12845798	0	0	0	0	1	128	0	1	330	390	35	44	1536	0	0	0	1	
6447	12845832	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
