Version	1.08	gmtime	1440675019
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
7799	10554700	0	0	0	0	1	128	0	1	400	256	58	61	3501	0	0	0	1	
7800	10554734	0	0	0	0	1	128	0	1	400	254	58	59	3426	0	0	0	1	
7801	10554767	0	0	0	0	1	128	0	1	400	254	58	61	3509	0	0	0	1	
7802	10554800	0	0	0	0	1	128	0	1	400	254	58	61	3544	0	0	0	1	
7803	10554834	0	0	0	0	1	128	0	1	400	254	58	62	3584	0	0	0	1	
7804	10554867	0	0	0	0	1	128	0	1	400	252	58	62	3588	0	0	0	1	
7805	10554900	0	0	0	0	1	128	0	1	400	252	58	62	3615	0	0	0	1	
7806	10554934	0	0	0	0	1	128	0	1	400	252	59	63	3667	0	0	0	1	
7807	10554967	0	0	0	0	1	128	0	1	400	252	59	63	3700	0	0	0	1	
7808	10555001	0	0	0	0	1	128	0	1	404	250	59	63	3707	0	0	0	1	
7809	10555034	0	0	0	0	1	128	0	1	406	250	59	63	3711	0	0	0	1	
7810	10555067	0	0	0	0	1	128	0	1	406	248	59	63	3709	0	0	0	1	
7811	10555101	0	0	0	0	1	128	0	1	406	248	59	63	3688	0	0	0	1	
7812	10555134	0	0	0	0	1	128	0	1	408	248	59	62	3672	0	0	0	1	
7813	10555167	0	0	0	0	1	128	0	1	408	248	58	62	3633	0	0	0	1	
7814	10555201	0	0	0	0	1	128	0	1	408	248	58	62	3611	0	0	0	1	
7815	10555234	0	0	0	0	1	128	0	1	408	248	58	62	3595	0	0	0	1	
7816	10555268	0	0	0	0	1	128	0	1	408	248	58	62	3573	0	0	0	1	
7817	10555301	0	0	0	0	1	128	0	1	408	248	58	61	3547	0	0	0	1	
7818	10555334	0	0	0	0	1	128	0	1	408	248	58	61	3523	0	0	0	1	
7819	10555368	0	0	0	0	1	128	0	1	408	248	57	61	3496	0	0	0	1	
7820	10555401	0	0	0	0	1	128	0	1	408	246	57	61	3463	0	0	0	1	
7821	10555434	0	0	0	0	1	128	0	1	408	246	57	61	3455	0	0	0	1	
7822	10555468	0	0	0	0	1	128	0	1	408	246	57	61	3453	0	0	0	1	
7823	10555501	0	0	0	0	1	128	0	1	408	246	57	61	3435	0	0	0	1	
7824	10555534	0	0	0	0	1	128	0	1	408	246	57	61	3436	0	0	0	1	
7825	10555568	0	0	0	0	1	128	0	1	408	248	57	61	3434	0	0	0	1	
7826	10555601	0	0	0	0	1	128	0	1	400	248	57	60	3449	0	0	0	1	
7827	10555635	0	0	0	0	1	128	0	1	400	248	57	60	3447	0	0	0	1	
7828	10555668	0	0	0	0	1	128	0	1	400	248	57	60	3443	0	0	0	1	
7829	10555701	0	0	0	0	1	128	0	1	400	248	57	60	3424	0	0	0	1	
7830	10555735	0	0	0	0	1	128	0	1	400	248	57	60	3403	0	0	0	1	
7831	10555768	0	0	0	0	1	128	0	1	400	248	56	60	3375	0	0	0	1	
7832	10555801	0	0	0	0	1	128	0	1	400	248	56	60	3358	0	0	0	1	
7833	10555835	0	0	0	0	1	128	0	1	400	248	56	59	3350	0	0	0	1	
7834	10555868	0	0	0	0	1	128	0	1	400	248	56	59	3338	0	0	0	1	
7835	10555902	0	0	0	0	1	128	0	1	400	248	56	59	3328	0	0	0	1	
7836	10555935	0	0	0	0	1	128	0	1	400	248	56	59	3310	0	0	0	1	
7837	10555968	0	0	0	0	1	128	0	1	398	250	56	59	3320	0	0	0	1	
7838	10556002	0	0	0	0	1	128	0	1	398	250	56	59	3321	0	0	0	1	
7839	10556035	0	0	0	0	1	128	0	1	398	250	56	59	3309	0	0	0	1	
7840	10556068	0	0	0	0	1	128	0	1	398	250	56	59	3296	0	0	0	1	
7841	10556102	0	0	0	0	1	128	0	1	398	250	56	59	3269	0	0	0	1	
7842	10556135	0	0	0	0	1	128	0	1	388	252	57	58	3263	0	0	0	1	
7843	10556168	0	0	0	0	1	128	0	1	388	254	56	58	3248	0	0	0	1	
7844	10556202	0	0	0	0	1	128	0	1	388	254	56	58	3227	0	0	0	1	
7845	10556235	0	0	0	0	1	128	0	1	388	252	56	57	3215	0	0	0	1	
