Version	1.08	gmtime	1441194972
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
13179	17371391	0	0	0	0	1	128	0	1	486	340	48	52	2461	0	0	0	1	
13180	17371424	0	0	0	0	1	128	0	1	486	340	48	51	2464	0	0	0	1	
13181	17371458	0	0	0	0	1	128	0	1	486	340	48	51	2469	0	0	0	1	
13182	17371491	0	0	0	0	1	128	0	1	486	340	48	52	2472	0	0	0	1	
13183	17371525	0	0	0	0	1	128	0	1	486	340	48	52	2472	0	0	0	1	
13184	17371558	0	0	0	0	1	128	0	1	486	340	48	52	2478	0	0	0	1	
13185	17371591	0	0	0	0	1	128	0	1	486	340	48	52	2482	0	0	0	1	
13186	17371625	0	0	0	0	1	128	0	1	486	340	48	52	2483	0	0	0	1	
13187	17371658	0	0	0	0	1	128	0	1	486	340	48	52	2469	0	0	0	1	
13188	17371691	0	0	0	0	1	128	0	1	486	340	48	52	2474	0	0	0	1	
13189	17371725	0	0	0	0	1	128	0	1	486	340	48	52	2468	0	0	0	1	
13190	17371758	0	0	0	0	1	128	0	1	486	340	48	52	2476	0	0	0	1	
13191	17371791	0	0	0	0	1	128	0	1	486	340	48	52	2464	0	0	0	1	
13192	17371825	0	0	0	0	1	128	0	1	486	340	48	51	2465	0	0	0	1	
13193	17371858	0	0	0	0	1	128	0	1	486	340	48	52	2469	0	0	0	1	
13194	17371892	0	0	0	0	1	128	0	1	486	340	48	52	2469	0	0	0	1	
13195	17371925	0	0	0	0	1	128	0	1	488	342	46	49	2253	0	0	0	1	
13196	17371958	0	0	0	0	1	128	0	1	486	340	48	52	2468	0	0	0	1	
13197	17371992	0	0	0	0	1	128	0	1	486	340	48	52	2465	0	0	0	1	
13198	17372025	0	0	0	0	1	128	0	1	486	340	48	52	2467	0	0	0	1	
13199	17372058	0	0	0	0	1	128	0	1	496	332	46	51	2370	0	0	0	1	
13200	17372092	0	0	0	0	1	128	0	1	496	332	46	51	2361	0	0	0	1	
13201	17372125	0	0	0	0	1	128	0	1	496	332	46	51	2364	0	0	0	1	
13202	17372159	0	0	0	0	1	128	0	1	496	332	46	51	2365	0	0	0	1	
13203	17372192	0	0	0	0	1	128	0	1	496	332	46	51	2364	0	0	0	1	
13204	17372225	0	0	0	0	1	128	0	1	496	332	46	51	2359	0	0	0	1	
13205	17372259	0	0	0	0	1	128	0	1	496	332	46	51	2361	0	0	0	1	
13206	17372292	0	0	0	0	1	128	0	1	496	332	46	51	2354	0	0	0	1	
13207	17372325	0	0	0	0	1	128	0	1	494	334	46	51	2338	0	0	0	1	
13208	17372359	0	0	0	0	1	128	0	1	488	342	47	51	2435	0	0	0	1	
13209	17372392	0	0	0	0	1	128	0	1	488	340	47	52	2430	0	0	0	1	
13210	17372425	0	0	0	0	1	128	0	1	488	340	47	51	2436	0	0	0	1	
13211	17372459	0	0	0	0	1	128	0	1	488	340	47	52	2437	0	0	0	1	
13212	17372492	0	0	0	0	1	128	0	1	488	340	47	52	2453	0	0	0	1	
13213	17372526	0	0	0	0	1	128	0	1	488	340	48	52	2458	0	0	0	1	
13214	17372559	0	0	0	0	1	128	0	1	488	340	48	52	2459	0	0	0	1	
13215	17372592	0	0	0	0	1	128	0	1	488	340	48	52	2471	0	0	0	1	
13216	17372626	0	0	0	0	1	128	0	1	488	340	48	52	2480	0	0	0	1	
13217	17372659	0	0	0	0	1	128	0	1	488	340	48	52	2489	0	0	0	1	
13218	17372692	0	0	0	0	1	128	0	1	488	340	48	52	2499	0	0	0	1	
13219	17372726	0	0	0	0	1	128	0	1	488	340	48	52	2500	0	0	0	1	
13220	17372759	0	0	0	0	1	128	0	1	488	340	48	52	2512	0	0	0	1	
13221	17372793	0	0	0	0	1	128	0	1	488	340	48	52	2514	0	0	0	1	
13222	17372826	0	0	0	0	1	128	0	1	488	340	48	52	2513	0	0	0	1	
13223	17372859	0	0	0	0	1	128	0	1	488	340	48	52	2528	0	0	0	1	
13224	17372893	0	0	0	0	1	128	0	1	488	340	48	52	2521	0	0	0	1	
13225	17372926	0	0	0	0	1	128	0	1	488	340	48	52	2523	0	0	0	1	
13226	17372959	0	0	0	0	1	128	0	1	488	340	48	52	2515	0	0	0	1	
13227	17372993	0	0	0	0	1	128	0	1	488	340	48	52	2515	0	0	0	1	
13228	17373026	0	0	0	0	1	128	0	1	488	340	48	52	2515	0	0	0	1	
13229	17373059	0	0	0	0	1	128	0	1	488	340	48	52	2507	0	0	0	1	
13230	17373093	0	0	0	0	1	128	0	1	488	340	48	52	2515	0	0	0	1	
13231	17373126	0	0	0	0	1	128	0	1	488	340	48	52	2506	0	0	0	1	
13232	17373160	0	0	0	0	1	128	0	1	488	340	48	52	2509	0	0	0	1	
13233	17373193	0	0	0	0	1	128	0	1	488	340	48	52	2498	0	0	0	1	
13234	17373226	0	0	0	0	1	128	0	1	488	340	48	52	2505	0	0	0	1	
13235	17373260	0	0	0	0	1	128	0	1	488	340	48	52	2501	0	0	0	1	
13236	17373293	0	0	0	0	1	128	0	1	488	340	48	52	2504	0	0	0	1	
