1,3,0
2,1,34
3,2,67
4,2,100
5,3,134
6,3,167
7,2,201
8,2,234
9,0,267
10,0,301
11,0,334
12,0,367
13,0,401
14,0,434
15,3,468
16,2,501
17,3,534
18,3,568
19,3,601
20,1,634
21,1,668
22,3,701
23,3,735
24,3,768
25,0,801
26,1,835
27,0,868
28,0,901
29,0,935
30,0,968
31,0,1001
32,0,1035
33,0,1068
34,0,1102
35,0,1135
36,0,1168
37,3,1202
38,3,1235
39,3,1268
40,3,1302
41,3,1335
42,3,1369
43,3,1402
44,1,1435
45,1,1469
46,0,1502
47,0,1535
48,0,1569
49,0,1602
50,0,1636
51,0,1669
52,0,1702
53,0,1736
54,0,1769
55,0,1802
56,0,1836
57,0,1869
58,0,1902
59,0,1936
60,0,1969
61,3,2003
62,3,2036
63,3,2069
64,3,2103
65,3,2136
66,1,2169
67,0,2203
68,0,2236
69,0,2269
70,0,2303
71,0,2336
72,2,2370
73,2,2403
74,0,2436
75,0,2470
76,0,2503
77,0,2536
78,0,2570
79,0,2603
80,0,2637
81,1,2670
82,1,2703
83,0,2737
84,0,2770
85,0,2803
86,0,2837
87,0,2870
88,0,2904
89,0,2937
90,0,2970
91,0,3004
92,0,3037
93,0,3070
94,0,3104
95,1,3137
96,1,3170
97,0,3204
98,0,3237
99,0,3271
100,0,3304
101,0,3337
102,0,3371
103,0,3404
104,0,3437
105,0,3471
106,0,3504
107,1,3538
108,1,3571
109,1,3604
110,0,3638
111,0,3671
112,0,3704
113,0,3738
114,0,3771
115,0,3804
116,0,3838
117,0,3871
118,0,3905
119,1,3938
120,3,3971
121,1,4005
122,0,4038
123,0,4071
124,0,4105
125,0,4138
126,0,4171
127,0,4205
128,0,4238
129,0,4272
130,0,4305
131,0,4338
132,0,4372
133,0,4405
134,0,4438
135,0,4472
136,0,4505
137,0,4538
138,0,4572
139,0,4605
140,0,4639
141,0,4672
142,0,4705
143,0,4739
144,3,4772
145,2,4805
146,2,4839
147,0,4872
148,0,4906
149,0,4939
150,0,4972
151,0,5006
152,0,5039
153,0,5072
154,0,5106
155,0,5139
156,0,5173
157,0,5206
158,0,5239
159,1,5273
160,1,5306
161,0,5339
162,0,5373
163,0,5406
164,0,5440
165,0,5473
166,0,5506
167,0,5540
168,0,5573
169,0,5606
170,0,5640
171,0,5673
172,0,5706
173,0,5740
174,0,5773
175,0,5807
176,0,5840
177,0,5873
178,0,5907
179,0,5940
180,0,5973
181,1,6007
182,1,6040
183,1,6073
184,0,6107
185,0,6140
186,0,6174
187,0,6207
188,0,6240
189,0,6274
190,0,6307
191,0,6340
192,0,6374
193,0,6407
194,0,6441
195,0,6474
196,0,6507
197,0,6541
198,0,6574
199,0,6607
200,0,6641
201,0,6674
202,0,6708
203,0,6741
204,0,6774
205,0,6808
206,0,6841
207,0,6874
208,0,6908
209,0,6941
210,0,6974
211,0,7008
212,1,7041
213,1,7075
214,0,7108
215,0,7141
216,0,7175
217,0,7208
218,0,7241
219,0,7275
220,1,7308
221,1,7341
222,0,7375
223,0,7408
224,0,7442
225,0,7475
226,0,7508
227,0,7542
228,0,7575
229,0,7608
230,0,7642
231,0,7675
232,0,7709
233,0,7742
234,0,7775
235,0,7809
236,0,7842
237,0,7875
238,0,7909
239,0,7942
240,0,7975
241,0,8009
242,0,8042
243,0,8076
244,0,8109
245,0,8142
246,0,8176
247,0,8209
248,0,8242
249,0,8276
250,0,8309
251,0,8342
252,0,8376
253,0,8409
254,0,8443
255,0,8476
256,0,8509
257,0,8543
258,0,8576
259,0,8609
260,0,8643
261,0,8676
262,0,8710
263,0,8743
264,0,8776
265,0,8810
266,0,8843
267,0,8876
268,0,8910
269,0,8943
270,0,8976
271,0,9010
272,0,9043
273,0,9077
274,0,9110
275,0,9143
276,0,9177
277,0,9210
278,0,9244
279,0,9277
280,1,9310
281,0,9344
282,0,9377
283,0,9410
284,0,9444
285,0,9477
286,0,9510
287,0,9544
288,0,9577
289,0,9611
290,0,9644
291,0,9677
292,0,9711
293,0,9744
294,0,9777
295,0,9811
296,0,9844
297,0,9877
298,0,9911
299,0,9944
300,0,9978
301,0,10011
302,0,10044
303,1,10078
304,0,10111
305,0,10144
306,0,10178
307,0,10211
308,0,10244
309,0,10278
310,0,10311
311,0,10345
312,0,10378
313,0,10411
314,0,10445
315,0,10478
316,0,10511
317,0,10545
318,0,10578
319,0,10612
320,0,10645
321,0,10678
322,0,10712
323,0,10745
324,1,10778
325,0,10812
326,0,10845
327,0,10878
328,0,10912
329,0,10945
330,0,10979
331,0,11012
332,0,11045
333,0,11079
334,0,11112
335,0,11145
336,0,11179
337,0,11212
338,0,11246
339,0,11279
340,0,11312
341,0,11346
342,0,11379
343,0,11412
344,0,11446
345,0,11479
346,0,11513
347,0,11546
348,0,11579
349,1,11613
350,0,11646
351,0,11679
352,0,11713
353,0,11746
354,0,11779
355,0,11813
356,0,11846
357,0,11880
358,0,11913
359,0,11946
360,0,11980
361,0,12013
362,0,12046
363,0,12080
364,0,12113
365,0,12147
366,0,12180
367,0,12213
368,0,12247
369,1,12280
370,0,12313
371,0,12347
372,0,12380
373,0,12413
374,0,12447
375,0,12480
376,0,12514
377,0,12547
378,0,12580
379,0,12614
380,0,12647
381,0,12680
382,0,12714
383,0,12747
384,0,12781
385,0,12814
386,0,12847
387,0,12881
388,0,12914
389,0,12947
390,0,12981
391,0,13014
392,1,13047
393,1,13081
394,0,13114
395,0,13148
396,0,13181
397,0,13214
398,0,13248
399,0,13281
400,0,13314
401,0,13348
402,0,13381
403,0,13415
404,0,13448
405,0,13481
406,1,13515
407,1,13548
408,0,13581
409,0,13615
410,0,13648
411,0,13681
412,0,13715
413,0,13748
414,0,13782
415,0,13815
416,0,13848
417,0,13882
418,0,13915
419,0,13948
420,0,13982
421,1,14015
422,0,14048
423,0,14082
424,0,14115
425,0,14149
426,0,14182
427,0,14215
428,0,14249
429,0,14282
430,0,14315
431,0,14349
432,0,14382
433,0,14416
434,0,14449
435,0,14482
436,0,14516
437,0,14549
438,0,14582
439,0,14616
440,0,14649
441,0,14683
442,0,14716
443,0,14749
444,0,14783
445,0,14816
446,0,14849
447,0,14883
448,0,14916
449,2,14949
450,0,14983
451,0,15016
452,0,15050
453,0,15083
454,2,15116
455,2,15150
456,2,15183
457,2,15216
458,2,15250
459,2,15283
460,2,15316
461,2,15350
462,2,15383
463,2,15417
464,2,15450
465,0,15483
466,0,15517
467,0,15550
468,0,15583
469,0,15617
470,0,15650
471,0,15684
472,0,15717
473,0,15750
474,0,15784
475,0,15817
476,0,15850
477,0,15884
478,0,15917
479,0,15950
480,0,15984
481,0,16017
482,0,16051
483,0,16084
484,0,16117
485,0,16151
486,0,16184
487,0,16217
488,0,16251
489,0,16284
490,0,16318
491,0,16351
492,0,16384
493,0,16418
494,0,16451
495,0,16484
496,2,16518
497,0,16551
498,0,16585
499,2,16618
500,2,16651
501,2,16685
502,2,16718
503,2,16751
504,2,16785
505,2,16818
506,2,16851
507,2,16885
508,2,16918
509,2,16952
510,2,16985
511,2,17018
512,2,17052
513,0,17085
514,3,17118
515,3,17152
516,3,17185
517,3,17219
518,3,17252
519,0,17285
520,0,17319
521,0,17352
522,0,17385
523,0,17419
524,2,17452
525,2,17485
526,2,17519
527,2,17552
528,2,17586
529,2,17619
530,0,17652
531,0,17686
532,0,17719
533,0,17752
534,0,17786
535,0,17819
536,0,17852
537,0,17886
538,0,17919
539,0,17953
540,0,17986
541,0,18019
542,0,18053
543,0,18086
544,0,18119
545,0,18153
546,0,18186
547,0,18220
548,0,18253
549,0,18286
550,0,18320
551,0,18353
552,0,18386
553,0,18420
554,0,18453
555,0,18487
556,0,18520
557,0,18553
558,0,18587
559,1,18620
560,0,18653
561,0,18687
562,0,18720
563,0,18753
564,0,18787
565,0,18820
566,0,18854
567,0,18887
568,0,18920
569,0,18954
570,0,18987
571,0,19020
572,0,19054
573,0,19087
574,0,19121
575,0,19154
576,0,19187
577,0,19221
578,0,19254
579,0,19287
580,0,19321
581,0,19354
582,0,19387
583,0,19421
584,0,19454
585,1,19488
586,0,19521
587,0,19554
588,0,19588
589,0,19621
590,0,19654
591,2,19688
592,3,19721
593,3,19754
594,3,19788
595,3,19821
596,1,19855
597,0,19888
598,0,19921
599,0,19955
600,0,19988
601,0,20021
602,0,20055
603,0,20088
604,0,20122
605,0,20155
606,0,20188
607,0,20222
608,0,20255
609,0,20288
610,0,20322
611,0,20355
612,0,20388
613,0,20422
614,0,20455
615,0,20489
616,0,20522
617,0,20555
618,0,20589
619,0,20622
620,0,20655
621,0,20689
622,0,20722
623,0,20756
624,0,20789
625,0,20822
626,0,20856
627,0,20889
628,1,20922
629,0,20956
630,0,20989
631,0,21023
632,0,21056
633,0,21089
634,0,21123
635,0,21156
636,0,21189
637,0,21223
638,0,21256
639,0,21289
640,0,21323
641,0,21356
642,0,21390
643,0,21423
644,0,21456
645,0,21490
646,0,21523
647,0,21556
648,0,21590
649,1,21623
650,1,21656
651,0,21690
652,0,21723
653,0,21757
654,0,21790
655,0,21823
656,0,21857
657,0,21890
658,0,21923
659,0,21957
660,0,21990
661,0,22023
662,0,22057
663,0,22090
664,0,22124
665,0,22157
666,0,22190
667,0,22224
668,0,22257
669,0,22290
670,0,22324
671,0,22357
672,0,22391
673,1,22424
674,0,22457
675,0,22491
676,0,22524
677,0,22557
678,0,22591
679,0,22624
680,0,22658
681,0,22691
682,0,22724
683,0,22758
684,0,22791
685,0,22824
686,0,22858
687,0,22891
688,0,22925
689,0,22958
690,0,22991
691,0,23025
692,0,23058
693,0,23091
694,1,23125
695,0,23158
696,0,23191
697,0,23225
698,0,23258
699,0,23291
700,0,23325
701,0,23358
702,0,23392
703,0,23425
704,0,23458
705,0,23492
706,0,23525
707,0,23558
708,0,23592
709,0,23625
710,0,23659
711,0,23692
712,0,23725
713,0,23759
714,0,23792
715,0,23825
716,1,23859
717,1,23892
718,0,23926
719,0,23959
720,0,23992
721,0,24026
722,2,24059
723,0,24092
724,0,24126
725,0,24159
726,0,24192
727,0,24226
728,0,24259
729,0,24293
730,0,24326
731,0,24359
732,0,24393
733,0,24426
734,0,24459
735,0,24493
736,0,24526
737,0,24560
738,0,24593
739,0,24626
740,0,24660
741,0,24693
742,0,24726
743,0,24760
744,0,24793
745,0,24826
746,0,24860
747,0,24893
748,0,24927
749,0,24960
750,0,24993
751,0,25027
752,0,25060
753,0,25093
754,0,25127
755,0,25160
756,0,25194
757,0,25227
758,0,25260
759,0,25294
760,0,25327
761,0,25360
762,0,25394
763,0,25427
764,0,25460
765,0,25494
766,0,25527
767,0,25561
768,0,25594
769,0,25627
770,0,25661
771,0,25694
772,1,25727
773,0,25761
774,0,25794
775,0,25828
776,0,25861
777,2,25894
778,2,25928
779,2,25961
780,2,25994
781,2,26028
782,2,26061
783,2,26094
784,2,26128
785,2,26161
786,2,26195
787,2,26228
788,2,26261
789,2,26295
790,2,26328
791,2,26361
792,0,26395
793,0,26428
794,0,26462
795,0,26495
796,0,26528
797,0,26562
798,0,26595
799,0,26628
800,0,26662
801,0,26695
802,0,26728
803,0,26762
804,0,26795
805,0,26829
806,0,26862
807,0,26895
808,0,26929
809,0,26962
810,0,26995
811,0,27029
812,0,27062
813,0,27096
814,0,27129
815,0,27162
816,0,27196
817,0,27229
818,0,27262
819,0,27296
820,0,27329
821,1,27362
822,0,27396
823,0,27429
824,0,27463
825,0,27496
826,0,27529
827,2,27563
828,2,27596
829,2,27629
830,2,27663
831,2,27696
832,2,27730
833,2,27763
834,2,27796
835,2,27830
836,2,27863
837,2,27896
838,2,27930
839,2,27963
840,2,27996
841,2,28030
842,2,28063
843,2,28097
844,2,28130
845,2,28163
846,2,28197
847,2,28230
848,2,28263
849,2,28297
850,2,28330
851,2,28364
852,2,28397
853,0,28430
854,0,28464
855,0,28497
856,0,28530
857,0,28564
858,0,28597
859,3,28630
860,3,28664
861,0,28697
862,3,28731
863,3,28764
864,0,28797
865,0,28831
866,0,28864
867,0,28897
868,0,28931
869,0,28964
870,0,28997
871,0,29031
872,0,29064
873,0,29098
874,0,29131
