Version	1.08	gmtime	1440677356
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
5324	12808359	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
5325	12808392	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
5326	12808425	0	0	0	0	1	128	0	1	386	384	39	50	1959	0	0	0	1	
5327	12808459	0	0	0	0	1	128	0	1	384	390	46	49	2248	0	0	0	1	
5328	12808492	0	0	0	0	1	128	0	1	382	388	45	48	2137	0	0	0	1	
5329	12808526	0	0	0	0	1	128	0	1	382	388	45	48	2131	0	0	0	1	
5330	12808559	0	0	0	0	1	128	0	1	382	386	45	48	2140	0	0	0	1	
5331	12808592	0	0	0	0	1	128	0	1	382	386	45	48	2158	0	0	0	1	
5332	12808626	0	0	0	0	1	128	0	1	382	386	45	48	2167	0	0	0	1	
5333	12808659	0	0	0	0	1	128	0	1	382	388	43	47	1985	0	0	0	1	
5334	12808692	0	0	0	0	1	128	0	1	378	384	45	49	2171	0	0	0	1	
5335	12808726	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
5336	12808759	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
5337	12808792	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
5338	12808826	0	0	0	0	1	128	0	1	374	366	23	39	906	0	0	0	1	
5339	12808859	0	0	0	0	1	128	0	1	378	384	45	48	2125	0	0	0	1	
5340	12808893	0	0	0	0	1	128	0	1	378	384	45	49	2176	0	0	0	1	
5341	12808926	0	0	0	0	1	128	0	1	378	384	45	49	2186	0	0	0	1	
5342	12808959	0	0	0	0	1	128	0	1	378	384	45	49	2177	0	0	0	1	
5343	12808993	0	0	0	0	1	128	0	1	378	382	45	49	2178	0	0	0	1	
5344	12809026	0	0	0	0	1	128	0	1	376	382	44	49	2170	0	0	0	1	
5345	12809060	0	0	0	0	1	128	0	1	374	380	44	49	2161	0	0	0	1	
5346	12809093	0	0	0	0	1	128	0	1	374	380	44	49	2173	0	0	0	1	
5347	12809126	0	0	0	0	1	128	0	1	374	380	44	49	2193	0	0	0	1	
5348	12809160	0	0	0	0	1	128	0	1	374	380	45	49	2202	0	0	0	1	
5349	12809193	0	0	0	0	1	128	0	1	374	380	45	49	2205	0	0	0	1	
5350	12809226	0	0	0	0	1	128	0	1	378	388	40	40	1627	0	0	0	1	
5351	12809260	0	0	0	0	1	128	0	1	376	380	45	49	2213	0	0	0	1	
5352	12809293	0	0	0	0	1	128	0	1	376	380	45	49	2193	0	0	0	1	
5353	12809326	0	0	0	0	1	128	0	1	382	382	46	49	2210	0	0	0	1	
5354	12809360	0	0	0	0	1	128	0	1	388	384	46	49	2238	0	0	0	1	
5355	12809393	0	0	0	0	1	128	0	1	388	384	46	49	2232	0	0	0	1	
5356	12809426	0	0	0	0	1	128	0	1	386	384	46	49	2228	0	0	0	1	
5357	12809460	0	0	0	0	1	128	0	1	386	384	45	49	2226	0	0	0	1	
5358	12809493	0	0	0	0	1	128	0	1	388	384	45	49	2223	0	0	0	1	
5359	12809527	0	0	0	0	1	128	0	1	388	384	45	49	2223	0	0	0	1	
5360	12809560	0	0	0	0	1	128	0	1	388	384	46	49	2219	0	0	0	1	
5361	12809593	0	0	0	0	1	128	0	1	388	384	45	49	2218	0	0	0	1	
5362	12809627	0	0	0	0	1	128	0	1	388	386	46	49	2220	0	0	0	1	
5363	12809660	0	0	0	0	1	128	0	1	390	386	45	49	2222	0	0	0	1	
5364	12809693	0	0	0	0	1	128	0	1	390	386	45	49	2222	0	0	0	1	
5365	12809727	0	0	0	0	1	128	0	1	390	386	45	49	2209	0	0	0	1	
5366	12809760	0	0	0	0	1	128	0	1	390	386	45	49	2218	0	0	0	1	
5367	12809794	0	0	0	0	1	128	0	1	390	386	45	49	2212	0	0	0	1	
5368	12809827	0	0	0	0	1	128	0	1	388	390	45	48	2184	0	0	0	1	
5369	12809860	0	0	0	0	1	128	0	1	386	398	44	48	2142	0	0	0	1	
5370	12809894	0	0	0	0	1	128	0	1	386	400	44	48	2134	0	0	0	1	
5371	12809927	0	0	0	0	1	128	0	1	386	400	44	48	2136	0	0	0	1	
5372	12809960	0	0	0	0	1	128	0	1	386	400	44	48	2136	0	0	0	1	
5373	12809994	0	0	0	0	1	128	0	1	384	398	42	49	2063	0	0	0	1	
5374	12810027	0	0	0	0	1	128	0	1	374	376	44	48	2087	0	0	0	1	
5375	12810061	0	0	0	0	1	128	0	1	374	376	44	47	2075	0	0	0	1	
5376	12810094	0	0	0	0	1	128	0	1	374	378	44	47	2072	0	0	0	1	
5377	12810127	0	0	0	0	1	128	0	1	376	378	44	47	2076	0	0	0	1	
5378	12810161	0	0	0	0	1	128	0	1	376	378	44	47	2067	0	0	0	1	
5379	12810194	0	0	0	0	1	128	0	1	376	378	44	47	2063	0	0	0	1	
5380	12810227	0	0	0	0	1	128	0	1	376	378	44	47	2051	0	0	0	1	
5381	12810261	0	0	0	0	1	128	0	1	376	378	44	47	2064	0	0	0	1	
5382	12810294	0	0	0	0	1	128	0	1	376	378	44	47	2079	0	0	0	1	
5383	12810327	0	0	0	0	1	128	0	1	376	380	44	48	2092	0	0	0	1	
5384	12810361	0	0	0	0	1	128	0	1	374	376	43	45	1926	0	0	0	1	
5385	12810394	0	0	0	0	1	128	0	1	376	380	44	47	2076	0	0	0	1	
5386	12810428	0	0	0	0	1	128	0	1	376	380	44	47	2053	0	0	0	1	
5387	12810461	0	0	0	0	1	128	0	1	376	380	43	47	2033	0	0	0	1	
5388	12810494	0	0	0	0	1	128	0	1	378	380	43	47	2014	0	0	0	1	
5389	12810528	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
5390	12810561	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
5391	12810594	0	0	0	0	1	128	0	0	0	0	0	0	0	0	0	0	1	
5392	12810628	0	0	0	0	1	128	0	1	342	394	36	44	1587	0	0	0	1	
5393	12810661	0	0	0	0	1	128	0	1	340	392	37	45	1652	0	0	0	1	
5394	12810695	0	0	0	0	1	128	0	1	338	392	36	45	1626	0	0	0	1	
5395	12810728	0	0	0	0	1	128	0	1	334	390	36	44	1583	0	0	0	1	
5396	12810761	0	0	0	0	1	128	0	1	330	390	34	44	1518	0	0	0	1	
5397	12810795	0	0	0	0	1	128	0	1	330	388	34	44	1512	0	0	0	1	
5398	12810828	0	0	0	0	1	128	0	1	330	388	34	44	1485	0	0	0	1	
5399	12810861	0	0	0	0	1	128	0	1	330	388	34	44	1499	0	0	0	1	
5400	12810895	0	0	0	0	1	128	0	1	330	388	34	44	1502	0	0	0	1	
5401	12810928	0	0	0	0	1	128	0	1	328	390	34	44	1478	0	0	0	1	
5402	12810962	0	0	0	0	1	128	0	1	328	390	34	44	1472	0	0	0	1	
5403	12810995	0	0	0	0	1	128	0	1	328	390	34	43	1456	0	0	0	1	
5404	12811028	0	0	0	0	1	128	0	1	328	390	33	43	1446	0	0	0	1	
5405	12811062	0	0	0	0	1	128	0	1	328	390	33	43	1434	0	0	0	1	
5406	12811095	0	0	0	0	1	128	0	1	328	390	33	43	1425	0	0	0	1	
5407	12811128	0	0	0	0	1	128	0	1	328	390	33	43	1418	0	0	0	1	
5408	12811162	0	0	0	0	1	128	0	1	328	390	33	43	1410	0	0	0	1	
5409	12811195	0	0	0	0	1	128	0	1	328	390	33	43	1404	0	0	0	1	
5410	12811228	0	0	0	0	1	128	0	1	328	390	33	43	1400	0	0	0	1	
5411	12811262	0	0	0	0	1	128	0	1	328	390	33	43	1396	0	0	0	1	
5412	12811295	0	0	0	0	1	128	0	1	328	390	33	43	1398	0	0	0	1	
5413	12811329	0	0	0	0	1	128	0	1	328	390	33	43	1394	0	0	0	1	
5414	12811362	0	0	0	0	1	128	0	1	328	390	33	43	1396	0	0	0	1	
5415	12811395	0	0	0	0	1	128	0	1	328	390	33	43	1398	0	0	0	1	
5416	12811429	0	0	0	0	1	128	0	1	328	390	33	43	1397	0	0	0	1	
5417	12811462	0	0	0	0	1	128	0	1	328	390	33	43	1399	0	0	0	1	
5418	12811495	0	0	0	0	1	128	0	1	328	390	33	43	1401	0	0	0	1	
5419	12811529	0	0	0	0	1	128	0	1	330	392	33	42	1378	0	0	0	1	
