0,3,12808359
1,3,12808392
2,3,12808425
3,3,12808459
4,3,12808492
5,3,12808526
6,3,12808559
7,3,12808592
8,3,12808626
9,3,12808659
10,3,12808692
11,3,12808726
12,3,12808759
13,3,12808792
14,3,12808826
15,3,12808859
16,3,12808893
17,3,12808926
18,3,12808959
19,3,12808993
20,3,12809026
21,3,12809060
22,3,12809093
23,3,12809126
24,3,12809160
25,3,12809193
26,3,12809226
27,3,12809260
28,3,12809293
29,3,12809326
30,3,12809360
31,3,12809393
32,3,12809426
33,3,12809460
34,3,12809493
35,3,12809527
36,3,12809560
37,3,12809593
38,3,12809627
39,3,12809660
40,3,12809693
41,3,12809727
42,3,12809760
43,3,12809794
44,3,12809827
45,3,12809860
46,3,12809894
47,3,12809927
48,3,12809960
49,3,12809994
50,3,12810027
51,3,12810061
52,3,12810094
53,3,12810127
54,3,12810161
55,3,12810194
56,3,12810227
57,3,12810261
58,3,12810294
59,3,12810327
60,3,12810361
61,3,12810394
62,3,12810428
63,3,12810461
64,3,12810494
65,3,12810528
66,3,12810561
67,3,12810594
68,3,12810628
69,3,12810661
70,3,12810695
71,0,12810728
72,0,12810761
73,0,12810795
74,0,12810828
75,0,12810861
76,0,12810895
77,0,12810928
78,0,12810962
79,0,12810995
80,0,12811028
81,0,12811062
82,0,12811095
83,0,12811128
84,0,12811162
85,0,12811195
86,0,12811228
87,0,12811262
88,0,12811295
89,0,12811329
90,0,12811362
91,0,12811395
92,0,12811429
93,0,12811462
94,0,12811495
95,0,12811529
96,1,12811562
97,1,12811596
98,0,12811629
99,0,12811662
100,0,12811696
101,1,12811729
102,0,12811762
103,0,12811796
104,0,12811829
105,0,12811862
106,0,12811896
107,0,12811929
108,0,12811963
109,0,12811996
110,0,12812029
111,0,12812063
112,0,12812096
113,0,12812129
114,0,12812163
115,0,12812196
116,0,12812230
117,0,12812263
118,0,12812296
119,0,12812330
120,0,12812363
121,0,12812396
122,0,12812430
123,0,12812463
124,1,12812496
125,1,12812530
126,1,12812563
127,0,12812597
128,0,12812630
