RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	4.923637	8.273767	0	0	904.000000	0.000000	0.000000
1	1	0	0	0	4	0	4.852537	8.305910	0	0	919.000000	0.000000	0.000000
2	2	0	0	0	4	0	4.831797	8.051544	0	0	932.000000	0.000000	0.000000
3	3	0	0	0	4	0	4.879201	8.019360	0	0	889.000000	0.000000	0.000000
4	4	0	0	0	4	0	4.894014	8.466548	0	0	845.000000	0.000000	0.000000
5	5	0	0	0	4	0	-0.734061	0.393903	0	0	833.000000	0.000000	0.000000
6	6	0	0	0	4	0	-0.074604	-0.647534	0	0	874.000000	0.000000	0.000000
7	7	0	0	0	4	0	-0.020889	-1.590146	0	0	923.000000	0.000000	0.000000
8	8	0	0	0	4	0	0.188001	-0.638583	0	0	883.000000	0.000000	0.000000
9	9	0	0	0	4	0	0.035810	0.364062	0	0	852.000000	0.000000	0.000000
10	10	0	0	0	4	0	0.170097	0.134287	0	0	887.000000	0.000000	0.000000
11	11	0	0	0	4	0	0.205906	-0.763899	0	0	956.000000	0.000000	0.000000
12	12	0	0	0	4	0	0.286477	-0.393903	0	0	925.000000	0.000000	0.000000
13	13	0	0	0	4	0	0.065652	0.629632	0	0	849.000000	0.000000	0.000000
14	14	0	0	0	4	0	0.182033	0.417774	0	0	888.000000	0.000000	0.000000
15	15	0	0	0	4	0	0.214859	-0.399870	0	0	915.000000	0.000000	0.000000
16	16	0	0	0	4	0	0.190985	-0.208890	0	0	868.000000	0.000000	0.000000
17	17	0	0	0	4	0	0.008952	0.871306	0	0	797.000000	0.000000	0.000000
18	18	0	0	0	4	0	0.146223	0.423743	0	0	837.000000	0.000000	0.000000
19	19	0	0	0	4	0	0.158159	-0.277524	0	0	868.000000	0.000000	0.000000
20	20	0	0	0	4	0	0.080573	-0.134287	0	0	838.000000	0.000000	0.000000
21	21	0	0	0	4	0	-0.005969	0.922024	0	0	788.000000	-0.691970	0.704000
22	22	0	0	0	4	0	0.107430	0.471486	0	0	846.000000	-1.398063	1.422368
23	23	0	0	0	4	0	0.155176	-0.426726	0	0	881.000000	-2.104155	2.140736
24	24	0	0	0	4	0	0.107430	-0.274541	0	0	884.000000	-2.810247	2.859103
25	25	0	0	0	4	0	-0.053714	0.757931	0	0	842.000000	-3.516340	3.577471
26	26	0	0	0	4	0	-2.752256	3.130245	0	0	898.000000	-4.222432	4.295838
27	27	0	0	0	4	0	-3.980414	3.885371	0	0	907.000000	-4.928524	5.014206
28	28	0	0	0	4	0	-4.416732	4.197150	0	0	889.000000	-5.634616	5.732574
29	29	0	0	0	4	0	-4.763642	4.731040	0	0	928.000000	-6.340709	6.450942
