RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	0.220826	-0.820587	0	0	1195.000000	0.000000	0.000000
1	1	0	0	0	4	0	0.223811	-0.817603	0	0	1199.000000	0.000000	0.000000
2	2	0	0	0	4	0	0.229779	-0.877273	0	0	1205.000000	0.000000	0.000000
3	3	0	0	0	4	0	0.235747	-0.817603	0	0	1192.000000	0.000000	0.000000
4	4	0	0	0	4	0	0.250667	-0.874289	0	0	1205.000000	0.000000	0.000000
5	5	0	0	0	4	0	0.361078	-0.859372	0	0	1186.000000	0.000000	0.000000
6	6	0	0	0	4	0	0.259620	-0.907107	0	0	1202.000000	0.000000	0.000000
7	7	0	0	0	4	0	0.283492	-0.856389	0	0	1199.000000	0.000000	0.000000
8	8	0	0	0	4	0	0.220826	-0.874289	0	0	1201.000000	0.000000	0.000000
9	9	0	0	0	4	0	0.214859	-0.898157	0	0	1210.000000	0.000000	0.000000
10	10	0	0	0	4	0	0.271556	-0.862356	0	0	1197.000000	0.000000	0.000000
11	11	0	0	0	4	0	0.229779	-0.963791	0	0	1207.000000	0.000000	0.000000
12	12	0	0	0	4	0	0.274541	-0.883240	0	0	1201.000000	0.000000	0.000000
13	13	0	0	0	4	0	0.229779	-0.916058	0	0	1212.000000	0.000000	0.000000
14	14	0	0	0	4	0	0.202921	-0.916058	0	0	1205.000000	0.000000	0.000000
15	15	0	0	0	4	0	0.229779	-0.868323	0	0	1200.000000	0.000000	0.000000
16	16	0	0	0	4	0	0.205906	-0.889206	0	0	1209.000000	0.000000	0.000000
17	17	0	0	0	4	0	0.259620	-0.901141	0	0	1197.000000	0.000000	0.000000
18	18	0	0	0	4	0	0.164128	-0.981691	0	0	1211.000000	0.000000	0.000000
19	19	0	0	0	4	0	0.247683	-0.933958	0	0	1200.000000	0.000000	0.000000
20	20	0	0	0	4	0	0.217842	-0.966774	0	0	1208.000000	0.000000	0.000000
21	21	0	0	0	4	0	0.238731	-0.916058	0	0	1203.000000	0.000000	0.000000
22	22	0	0	0	4	0	0.268572	-0.904124	0	0	1203.000000	0.000000	0.000000
23	23	0	0	0	4	0	0.214859	-0.919041	0	0	1215.000000	0.000000	0.000000
24	24	0	0	0	4	0	0.310349	-0.865339	0	0	1201.000000	0.000000	0.000000
25	25	0	0	0	4	0	0.205906	-0.913074	0	0	1213.000000	0.000000	0.000000
26	26	0	0	0	4	0	0.274541	-0.898157	0	0	1206.000000	0.000000	0.000000
