RowNumber	TimeStamp	X_Position_Degree_Right_Eye	Y_Position_Degree_Right_Eye	Distance_From_RightEye	Validity_Right_Eye	Pupil_Diameter_RightEye	X_Position_Degree_Left_Eye	Y_Position_Degree_Left_Eye	Distance_From_LeftEye	Validity_Left_Eye	Pupil_Diameter_LeftEye	Target X	Target Y
0	0	0	0	0	4	0	2.665909	4.956220	0	0	555.000000	0.000000	0.000000
1	1	0	0	0	4	0	2.722482	4.938447	0	0	556.000000	0.000000	0.000000
2	2	0	0	0	4	0	2.737370	4.496819	0	0	572.000000	0.000000	0.000000
3	3	0	0	0	4	0	2.734393	4.384100	0	0	581.000000	0.000000	0.000000
4	4	0	0	0	4	0	2.651020	4.562060	0	0	573.000000	0.000000	0.000000
5	5	0	0	0	4	0	2.651020	4.719185	0	0	571.000000	0.000000	0.000000
6	6	0	0	0	4	0	2.695685	4.701401	0	0	570.000000	0.000000	0.000000
7	7	0	0	0	4	0	2.689731	4.796240	0	0	563.000000	0.000000	0.000000
8	8	0	0	0	4	0	2.731415	4.710293	0	0	569.000000	0.000000	0.000000
9	9	0	0	0	4	0	2.740347	4.384100	0	0	579.000000	0.000000	0.000000
10	10	0	0	0	4	0	2.749279	4.378167	0	0	584.000000	0.000000	0.000000
11	11	0	0	0	4	0	2.653998	4.535372	0	0	584.000000	0.000000	0.000000
12	12	0	0	0	4	0	2.653998	4.645079	0	0	574.000000	0.000000	0.000000
13	13	0	0	0	4	0	2.710573	4.793276	0	0	570.000000	0.000000	0.000000
14	14	0	0	0	4	0	2.713551	4.778459	0	0	570.000000	0.000000	0.000000
15	15	0	0	0	4	0	2.755234	4.505716	0	0	579.000000	0.000000	0.000000
16	16	0	0	0	4	0	2.749279	4.345531	0	0	583.000000	0.000000	0.000000
17	17	0	0	0	4	0	2.662931	4.410800	0	0	587.000000	0.000000	0.000000
18	18	0	0	0	4	0	2.653998	4.621361	0	0	575.000000	0.000000	0.000000
19	19	0	0	0	4	0	2.719506	4.725113	0	0	566.000000	0.000000	0.000000
20	20	0	0	0	4	0	2.764166	4.819945	0	0	563.000000	0.000000	0.000000
21	21	0	0	0	4	0	2.773097	4.766605	0	0	563.000000	0.000000	0.000000
22	22	0	0	0	4	0	2.782028	4.467159	0	0	576.000000	0.000000	0.000000
23	23	0	0	0	4	0	2.761188	4.203087	0	0	588.000000	0.000000	0.000000
24	24	0	0	0	4	0	2.728438	4.342564	0	0	588.000000	0.000000	0.000000
25	25	0	0	0	4	0	2.689731	4.639150	0	0	572.000000	0.000000	0.000000
26	26	0	0	0	4	0	2.737370	4.734005	0	0	569.000000	0.000000	0.000000
27	27	0	0	0	4	0	2.701641	4.731040	0	0	570.000000	0.000000	0.000000
28	28	0	0	0	4	0	2.767142	4.529441	0	0	577.000000	0.000000	0.000000
29	29	0	0	0	4	0	2.790960	4.280251	0	0	588.000000	0.000000	0.000000
30	30	0	0	0	4	0	2.725460	4.253542	0	0	594.000000	0.000000	0.000000
31	31	0	0	0	4	0	2.704618	4.484955	0	0	586.000000	0.000000	0.000000
32	32	0	0	0	4	0	2.728438	4.585782	0	0	574.000000	0.000000	0.000000
33	33	0	0	0	4	0	2.752256	4.677688	0	0	575.000000	0.000000	0.000000
34	34	0	0	0	4	0	2.737370	4.716221	0	0	567.000000	0.000000	0.000000
35	35	0	0	0	4	0	2.776074	4.452328	0	0	582.000000	0.000000	0.000000
36	36	0	0	0	4	0	2.820730	4.211991	0	0	592.000000	0.000000	0.000000
37	37	0	0	0	4	0	2.728438	4.250575	0	0	596.000000	0.000000	0.000000
38	38	0	0	0	4	0	2.764166	4.461227	0	0	590.000000	0.000000	0.000000
39	39	0	0	0	4	0	2.746302	4.559095	0	0	582.000000	0.000000	0.000000
40	40	0	0	0	4	0	2.793937	4.565026	0	0	580.000000	0.000000	0.000000
41	41	0	0	0	4	0	2.793937	4.502750	0	0	586.000000	0.000000	0.000000
42	42	0	0	0	4	0	2.785005	4.256510	0	0	592.000000	0.000000	0.000000
43	43	0	0	0	4	0	2.817753	4.128878	0	0	604.000000	0.000000	0.000000
44	44	0	0	0	4	0	2.457436	3.885371	0	0	610.000000	0.000000	0.000000
45	45	0	0	0	4	0	0.399870	2.162485	0	0	616.000000	0.000000	0.000000
46	46	0	0	0	4	0	0.832520	1.333677	0	0	622.000000	0.000000	0.000000
47	47	0	0	0	4	0	0.778817	1.253145	0	0	623.000000	0.000000	0.000000
48	48	0	0	0	4	0	0.745997	1.405255	0	0	627.000000	0.000000	0.000000
49	49	0	0	0	4	0	0.641567	0.850422	0	0	637.000000	0.000000	0.000000
50	50	0	0	0	4	0	0.668420	0.993624	0	0	637.000000	0.000000	0.000000
51	51	0	0	0	4	0	0.659469	1.202438	0	0	637.000000	0.000000	0.000000
52	52	0	0	0	4	0	0.647534	1.271042	0	0	628.000000	0.000000	0.000000
53	53	0	0	0	4	0	0.629632	1.285955	0	0	624.000000	0.000000	0.000000
54	54	0	0	0	4	0	0.674388	1.303851	0	0	626.000000	0.000000	0.000000
55	55	0	0	0	4	0	0.677372	1.032406	0	0	634.000000	0.000000	0.000000
56	56	0	0	0	4	0	0.689307	0.901141	0	0	643.000000	0.000000	0.000000
57	57	0	0	0	4	0	0.680355	1.044339	0	0	644.000000	0.000000	0.000000
58	58	0	0	0	4	0	0.659469	1.247180	0	0	637.000000	0.000000	0.000000
