Version	1.08	gmtime	1441194972
index	timestamp	eyeroihoriz	eyeroivert	eyeroizoomx	eyeroizoomy	blendmode	blendfactor	onlinecalib	eye_valid	eye_x	eye_y	eye_w	eye_h	eye_a	field_x	field_y	displaymode	displayeyedetection	event
14401	17412167	0	0	0	0	1	128	0	1	482	344	47	50	2395	0	0	0	1	
14402	17412201	0	0	0	0	1	128	0	1	482	344	48	50	2399	0	0	0	1	
14403	17412234	0	0	0	0	1	128	0	1	482	344	48	51	2410	0	0	0	1	
14404	17412267	0	0	0	0	1	128	0	1	482	344	48	50	2407	0	0	0	1	
14405	17412301	0	0	0	0	1	128	0	1	482	342	48	50	2406	0	0	0	1	
14406	17412334	0	0	0	0	1	128	0	1	482	344	48	50	2400	0	0	0	1	
14407	17412367	0	0	0	0	1	128	0	1	482	344	48	50	2404	0	0	0	1	
14408	17412401	0	0	0	0	1	128	0	1	482	342	48	50	2397	0	0	0	1	
14409	17412434	0	0	0	0	1	128	0	1	482	342	47	50	2380	0	0	0	1	
14410	17412467	0	0	0	0	1	128	0	1	482	344	47	50	2363	0	0	0	1	
14411	17412501	0	0	0	0	1	128	0	1	482	342	47	50	2355	0	0	0	1	
14412	17412534	0	0	0	0	1	128	0	1	482	342	47	50	2331	0	0	0	1	
14413	17412568	0	0	0	0	1	128	0	1	480	344	47	49	2327	0	0	0	1	
14414	17412601	0	0	0	0	1	128	0	1	480	344	47	49	2313	0	0	0	1	
14415	17412634	0	0	0	0	1	128	0	1	480	344	47	49	2298	0	0	0	1	
14416	17412668	0	0	0	0	1	128	0	1	480	344	47	49	2294	0	0	0	1	
14417	17412701	0	0	0	0	1	128	0	1	480	344	47	49	2289	0	0	0	1	
14418	17412734	0	0	0	0	1	128	0	1	480	344	46	49	2272	0	0	0	1	
14419	17412768	0	0	0	0	1	128	0	1	480	344	47	49	2280	0	0	0	1	
14420	17412801	0	0	0	0	1	128	0	1	480	344	46	49	2262	0	0	0	1	
14421	17412834	0	0	0	0	1	128	0	1	480	344	47	49	2274	0	0	0	1	
14422	17412868	0	0	0	0	1	128	0	1	480	344	46	49	2264	0	0	0	1	
14423	17412901	0	0	0	0	1	128	0	1	480	344	47	49	2268	0	0	0	1	
14424	17412935	0	0	0	0	1	128	0	1	480	344	47	49	2275	0	0	0	1	
14425	17412968	0	0	0	0	1	128	0	1	484	340	46	49	2254	0	0	0	1	
14426	17413001	0	0	0	0	1	128	0	1	484	340	46	49	2253	0	0	0	1	
14427	17413035	0	0	0	0	1	128	0	1	484	340	46	49	2253	0	0	0	1	
14428	17413068	0	0	0	0	1	128	0	1	484	340	46	49	2255	0	0	0	1	
14429	17413101	0	0	0	0	1	128	0	1	484	340	46	49	2251	0	0	0	1	
14430	17413135	0	0	0	0	1	128	0	1	484	340	46	49	2250	0	0	0	1	
14431	17413168	0	0	0	0	1	128	0	1	484	340	46	49	2244	0	0	0	1	
14432	17413201	0	0	0	0	1	128	0	1	484	340	46	49	2243	0	0	0	1	
14433	17413235	0	0	0	0	1	128	0	1	484	340	46	49	2232	0	0	0	1	
14434	17413268	0	0	0	0	1	128	0	1	484	340	46	49	2231	0	0	0	1	
14435	17413302	0	0	0	0	1	128	0	1	484	340	46	49	2224	0	0	0	1	
14436	17413335	0	0	0	0	1	128	0	1	484	340	46	49	2218	0	0	0	1	
14437	17413368	0	0	0	0	1	128	0	1	484	340	46	49	2213	0	0	0	1	
14438	17413402	0	0	0	0	1	128	0	1	484	340	46	49	2214	0	0	0	1	
14439	17413435	0	0	0	0	1	128	0	1	484	340	46	48	2220	0	0	0	1	
14440	17413468	0	0	0	0	1	128	0	1	484	340	46	49	2225	0	0	0	1	
14441	17413502	0	0	0	0	1	128	0	1	482	342	46	49	2252	0	0	0	1	
14442	17413535	0	0	0	0	1	128	0	1	482	342	46	49	2245	0	0	0	1	
